book_id,user_id,rating,original_title
428,17329,3,Play It as It Lays
428,17525,5,Play It as It Lays
428,17902,4,Play It as It Lays
428,18250,3,Play It as It Lays
428,18316,5,Play It as It Lays
428,19356,4,Play It as It Lays
428,19948,4,Play It as It Lays
428,20375,5,Play It as It Lays
428,20586,3,Play It as It Lays
428,20782,4,Play It as It Lays
428,20859,4,Play It as It Lays
428,21228,4,Play It as It Lays
428,21440,4,Play It as It Lays
428,22894,4,Play It as It Lays
428,24339,5,Play It as It Lays
428,24383,4,Play It as It Lays
428,25320,5,Play It as It Lays
428,25340,4,Play It as It Lays
428,25590,4,Play It as It Lays
428,25872,5,Play It as It Lays
428,26669,5,Play It as It Lays
428,27011,5,Play It as It Lays
428,27221,3,Play It as It Lays
428,27455,4,Play It as It Lays
428,27540,4,Play It as It Lays
428,27809,5,Play It as It Lays
428,28149,5,Play It as It Lays
428,28853,5,Play It as It Lays
428,30358,3,Play It as It Lays
428,30943,4,Play It as It Lays
428,31159,3,Play It as It Lays
428,31941,5,Play It as It Lays
428,32617,5,Play It as It Lays
428,33307,5,Play It as It Lays
428,34571,5,Play It as It Lays
428,34703,4,Play It as It Lays
428,35326,4,Play It as It Lays
428,35599,4,Play It as It Lays
428,36308,3,Play It as It Lays
428,37363,4,Play It as It Lays
428,38032,3,Play It as It Lays
428,38308,3,Play It as It Lays
428,38331,4,Play It as It Lays
428,38766,5,Play It as It Lays
428,39075,5,Play It as It Lays
428,39664,4,Play It as It Lays
428,40295,5,Play It as It Lays
428,40961,4,Play It as It Lays
428,41007,5,Play It as It Lays
428,41062,3,Play It as It Lays
428,41318,2,Play It as It Lays
428,42161,4,Play It as It Lays
428,43176,5,Play It as It Lays
428,43371,2,Play It as It Lays
428,43468,5,Play It as It Lays
428,43727,4,Play It as It Lays
428,44388,4,Play It as It Lays
428,44394,3,Play It as It Lays
428,44615,4,Play It as It Lays
428,44836,2,Play It as It Lays
428,45126,2,Play It as It Lays
428,45269,3,Play It as It Lays
428,46147,5,Play It as It Lays
428,46398,4,Play It as It Lays
428,46447,5,Play It as It Lays
428,48297,3,Play It as It Lays
428,48566,5,Play It as It Lays
428,49262,2,Play It as It Lays
428,49382,5,Play It as It Lays
428,50753,3,Play It as It Lays
428,50839,4,Play It as It Lays
428,50898,4,Play It as It Lays
428,51250,5,Play It as It Lays
428,51316,5,Play It as It Lays
428,51625,5,Play It as It Lays
428,51692,5,Play It as It Lays
428,52036,2,Play It as It Lays
428,52740,3,Play It as It Lays
428,52748,4,Play It as It Lays
428,52965,3,Play It as It Lays
428,53165,4,Play It as It Lays
431,439,3,The New York Trilogy
431,1759,3,The New York Trilogy
431,2347,4,The New York Trilogy
431,2487,4,The New York Trilogy
431,2665,1,The New York Trilogy
431,3005,5,The New York Trilogy
431,3022,4,The New York Trilogy
431,3122,5,The New York Trilogy
431,3641,5,The New York Trilogy
431,4606,3,The New York Trilogy
431,4795,5,The New York Trilogy
431,6025,4,The New York Trilogy
431,8209,3,The New York Trilogy
431,8641,3,The New York Trilogy
431,8959,4,The New York Trilogy
431,9804,3,The New York Trilogy
431,9843,5,The New York Trilogy
431,11421,2,The New York Trilogy
431,11527,4,The New York Trilogy
431,11569,4,The New York Trilogy
431,12145,5,The New York Trilogy
431,12771,4,The New York Trilogy
431,12861,5,The New York Trilogy
431,13189,3,The New York Trilogy
431,14149,4,The New York Trilogy
431,14546,5,The New York Trilogy
431,15522,3,The New York Trilogy
431,15645,3,The New York Trilogy
431,16129,4,The New York Trilogy
431,16177,5,The New York Trilogy
431,17242,3,The New York Trilogy
431,17566,3,The New York Trilogy
431,17643,5,The New York Trilogy
431,17678,3,The New York Trilogy
431,18100,3,The New York Trilogy
431,18550,5,The New York Trilogy
431,19729,3,The New York Trilogy
431,20414,5,The New York Trilogy
431,20553,3,The New York Trilogy
431,21230,3,The New York Trilogy
431,21713,5,The New York Trilogy
431,23303,3,The New York Trilogy
431,23376,3,The New York Trilogy
431,23558,3,The New York Trilogy
431,24011,4,The New York Trilogy
431,25164,4,The New York Trilogy
431,25812,2,The New York Trilogy
431,26579,3,The New York Trilogy
431,26883,4,The New York Trilogy
431,27612,5,The New York Trilogy
431,27740,4,The New York Trilogy
431,27808,3,The New York Trilogy
431,27834,5,The New York Trilogy
431,27900,5,The New York Trilogy
431,29031,3,The New York Trilogy
431,29037,5,The New York Trilogy
431,29132,5,The New York Trilogy
431,30160,4,The New York Trilogy
431,31198,4,The New York Trilogy
431,31852,4,The New York Trilogy
431,31941,5,The New York Trilogy
431,32745,3,The New York Trilogy
431,32748,3,The New York Trilogy
431,33075,5,The New York Trilogy
431,33890,3,The New York Trilogy
431,34787,5,The New York Trilogy
431,35326,4,The New York Trilogy
431,36240,5,The New York Trilogy
431,36995,4,The New York Trilogy
431,37099,3,The New York Trilogy
431,37549,5,The New York Trilogy
431,38082,5,The New York Trilogy
431,41145,4,The New York Trilogy
431,41240,5,The New York Trilogy
431,41747,4,The New York Trilogy
431,41968,4,The New York Trilogy
431,42508,3,The New York Trilogy
431,43300,5,The New York Trilogy
431,43949,5,The New York Trilogy
431,44650,4,The New York Trilogy
431,46977,1,The New York Trilogy
431,47478,2,The New York Trilogy
431,48822,4,The New York Trilogy
431,49288,5,The New York Trilogy
431,49289,5,The New York Trilogy
431,49295,5,The New York Trilogy
431,49297,5,The New York Trilogy
431,49514,3,The New York Trilogy
431,50096,5,The New York Trilogy
431,50101,5,The New York Trilogy
431,50102,5,The New York Trilogy
431,50104,5,The New York Trilogy
431,50133,5,The New York Trilogy
431,50999,2,The New York Trilogy
431,52007,5,The New York Trilogy
431,52469,5,The New York Trilogy
431,52929,4,The New York Trilogy
431,53145,3,The New York Trilogy
431,53173,5,The New York Trilogy
431,53245,3,The New York Trilogy
432,368,3,City of Glass
432,1350,3,City of Glass
432,3827,3,City of Glass
432,4827,5,City of Glass
432,6042,4,City of Glass
432,7801,5,City of Glass
432,7840,3,City of Glass
432,7842,5,City of Glass
432,7994,2,City of Glass
432,8096,5,City of Glass
432,8209,3,City of Glass
432,8340,4,City of Glass
432,8669,5,City of Glass
432,9125,3,City of Glass
432,9285,5,City of Glass
432,9474,5,City of Glass
432,10120,3,City of Glass
432,10288,5,City of Glass
432,10297,5,City of Glass
432,10907,4,City of Glass
432,11691,3,City of Glass
432,12471,4,City of Glass
432,13360,4,City of Glass
432,13378,4,City of Glass
432,15501,3,City of Glass
432,15889,4,City of Glass
432,16177,5,City of Glass
432,16346,4,City of Glass
432,16347,5,City of Glass
432,16377,5,City of Glass
432,16573,3,City of Glass
432,16576,5,City of Glass
432,16587,3,City of Glass
432,17228,4,City of Glass
432,17528,3,City of Glass
432,18313,4,City of Glass
432,18493,4,City of Glass
432,18550,4,City of Glass
432,19526,4,City of Glass
432,20035,4,City of Glass
432,20553,2,City of Glass
432,20782,5,City of Glass
432,21160,3,City of Glass
432,21230,4,City of Glass
432,21543,4,City of Glass
432,21788,5,City of Glass
432,23892,4,City of Glass
432,24143,5,City of Glass
432,24441,4,City of Glass
432,24845,4,City of Glass
432,25415,4,City of Glass
432,25485,5,City of Glass
432,27045,4,City of Glass
432,27398,3,City of Glass
432,27934,4,City of Glass
432,28158,5,City of Glass
432,28923,5,City of Glass
432,29031,4,City of Glass
432,29132,5,City of Glass
432,29671,3,City of Glass
432,29689,5,City of Glass
432,30283,5,City of Glass
432,30794,3,City of Glass
432,30944,5,City of Glass
432,32055,4,City of Glass
432,32139,4,City of Glass
432,32745,3,City of Glass
432,33864,4,City of Glass
432,34404,4,City of Glass
432,34787,5,City of Glass
432,35608,4,City of Glass
432,35982,5,City of Glass
432,36099,5,City of Glass
432,36667,5,City of Glass
432,36695,4,City of Glass
432,37099,5,City of Glass
432,37284,4,City of Glass
432,37834,4,City of Glass
432,37855,5,City of Glass
432,38067,3,City of Glass
432,38475,4,City of Glass
432,38865,4,City of Glass
432,39703,5,City of Glass
432,40566,5,City of Glass
432,40840,5,City of Glass
432,41282,5,City of Glass
432,43300,5,City of Glass
432,43602,4,City of Glass
432,44243,3,City of Glass
432,45493,3,City of Glass
432,46147,5,City of Glass
432,47800,4,City of Glass
432,48147,5,City of Glass
432,48809,5,City of Glass
432,48822,3,City of Glass
432,50342,4,City of Glass
432,50399,4,City of Glass
432,50593,4,City of Glass
432,52929,5,City of Glass
432,53293,5,City of Glass
446,588,4,The Brooklyn Follies
446,951,4,The Brooklyn Follies
446,1136,3,The Brooklyn Follies
446,1799,4,The Brooklyn Follies
446,2271,5,The Brooklyn Follies
446,2324,4,The Brooklyn Follies
446,4440,4,The Brooklyn Follies
446,5379,4,The Brooklyn Follies
446,5593,4,The Brooklyn Follies
446,8178,5,The Brooklyn Follies
446,8572,4,The Brooklyn Follies
446,8999,3,The Brooklyn Follies
446,10315,4,The Brooklyn Follies
446,11325,3,The Brooklyn Follies
446,11545,4,The Brooklyn Follies
446,11868,3,The Brooklyn Follies
446,12974,5,The Brooklyn Follies
446,13084,4,The Brooklyn Follies
446,14149,3,The Brooklyn Follies
446,15296,5,The Brooklyn Follies
446,15626,4,The Brooklyn Follies
446,16177,5,The Brooklyn Follies
446,16344,5,The Brooklyn Follies
446,16346,1,The Brooklyn Follies
446,16352,4,The Brooklyn Follies
446,17643,5,The Brooklyn Follies
446,18045,3,The Brooklyn Follies
446,18100,4,The Brooklyn Follies
446,18342,5,The Brooklyn Follies
446,18920,3,The Brooklyn Follies
446,19073,3,The Brooklyn Follies
446,19123,3,The Brooklyn Follies
446,19683,4,The Brooklyn Follies
446,20332,4,The Brooklyn Follies
446,20967,4,The Brooklyn Follies
446,21230,5,The Brooklyn Follies
446,21487,4,The Brooklyn Follies
446,22034,5,The Brooklyn Follies
446,23056,4,The Brooklyn Follies
446,23482,2,The Brooklyn Follies
446,25098,5,The Brooklyn Follies
446,25415,4,The Brooklyn Follies
446,25872,3,The Brooklyn Follies
446,26753,5,The Brooklyn Follies
446,27499,4,The Brooklyn Follies
446,28297,5,The Brooklyn Follies
446,28824,3,The Brooklyn Follies
446,28926,4,The Brooklyn Follies
446,29312,4,The Brooklyn Follies
446,29562,4,The Brooklyn Follies
446,29689,5,The Brooklyn Follies
446,30990,5,The Brooklyn Follies
446,33075,3,The Brooklyn Follies
446,33993,1,The Brooklyn Follies
446,34859,4,The Brooklyn Follies
446,34927,4,The Brooklyn Follies
446,35274,3,The Brooklyn Follies
446,35728,5,The Brooklyn Follies
446,36121,3,The Brooklyn Follies
446,37035,5,The Brooklyn Follies
446,37153,4,The Brooklyn Follies
446,37653,4,The Brooklyn Follies
446,37714,5,The Brooklyn Follies
446,38914,5,The Brooklyn Follies
446,39285,5,The Brooklyn Follies
446,39460,4,The Brooklyn Follies
446,40566,5,The Brooklyn Follies
446,40815,4,The Brooklyn Follies
446,40975,5,The Brooklyn Follies
446,41228,4,The Brooklyn Follies
446,41230,5,The Brooklyn Follies
446,41318,5,The Brooklyn Follies
446,41732,5,The Brooklyn Follies
446,41982,5,The Brooklyn Follies
446,41997,3,The Brooklyn Follies
446,42508,4,The Brooklyn Follies
446,44907,4,The Brooklyn Follies
446,44963,5,The Brooklyn Follies
446,45140,5,The Brooklyn Follies
446,45269,4,The Brooklyn Follies
446,46330,4,The Brooklyn Follies
446,46977,3,The Brooklyn Follies
446,48007,4,The Brooklyn Follies
446,48440,5,The Brooklyn Follies
446,48825,4,The Brooklyn Follies
446,49103,5,The Brooklyn Follies
446,49288,5,The Brooklyn Follies
446,49289,5,The Brooklyn Follies
446,49295,5,The Brooklyn Follies
446,49297,5,The Brooklyn Follies
446,50096,5,The Brooklyn Follies
446,50101,5,The Brooklyn Follies
446,50102,5,The Brooklyn Follies
446,50104,5,The Brooklyn Follies
446,50119,5,The Brooklyn Follies
446,50133,5,The Brooklyn Follies
446,50582,5,The Brooklyn Follies
446,50774,5,The Brooklyn Follies
446,51403,5,The Brooklyn Follies
446,52731,4,The Brooklyn Follies
447,202,4,Moon Palace
447,589,4,Moon Palace
447,2271,1,Moon Palace
447,4289,5,Moon Palace
447,5100,4,Moon Palace
447,6063,5,Moon Palace
447,7857,2,Moon Palace
447,8096,2,Moon Palace
447,8278,3,Moon Palace
447,8641,3,Moon Palace
447,9285,4,Moon Palace
447,9384,4,Moon Palace
447,9722,3,Moon Palace
447,10087,2,Moon Palace
447,10140,3,Moon Palace
447,10288,4,Moon Palace
447,11239,1,Moon Palace
447,11911,5,Moon Palace
447,12471,4,Moon Palace
447,12771,5,Moon Palace
447,12827,4,Moon Palace
447,12946,4,Moon Palace
447,13299,4,Moon Palace
447,13360,2,Moon Palace
447,13378,3,Moon Palace
447,13826,3,Moon Palace
447,15010,3,Moon Palace
447,15194,3,Moon Palace
447,16403,5,Moon Palace
447,17207,4,Moon Palace
447,17220,4,Moon Palace
447,17329,3,Moon Palace
447,18165,1,Moon Palace
447,18313,5,Moon Palace
447,18316,4,Moon Palace
447,19171,5,Moon Palace
447,20076,3,Moon Palace
447,21230,2,Moon Palace
447,21237,1,Moon Palace
447,21366,3,Moon Palace
447,21599,2,Moon Palace
447,23213,4,Moon Palace
447,23497,4,Moon Palace
447,23776,3,Moon Palace
447,24990,4,Moon Palace
447,25164,2,Moon Palace
447,25320,5,Moon Palace
447,25485,5,Moon Palace
447,25616,2,Moon Palace
447,25872,5,Moon Palace
447,26181,5,Moon Palace
447,27221,3,Moon Palace
447,28158,4,Moon Palace
447,29031,3,Moon Palace
447,30944,4,Moon Palace
447,31159,3,Moon Palace
447,31305,1,Moon Palace
447,31941,4,Moon Palace
447,32139,4,Moon Palace
447,32346,5,Moon Palace
447,32617,5,Moon Palace
447,32635,4,Moon Palace
447,32918,5,Moon Palace
447,33527,3,Moon Palace
447,33697,2,Moon Palace
447,34703,5,Moon Palace
447,35157,2,Moon Palace
447,36308,4,Moon Palace
447,36695,3,Moon Palace
447,38851,3,Moon Palace
447,39618,4,Moon Palace
447,41074,3,Moon Palace
447,41105,5,Moon Palace
447,41204,2,Moon Palace
447,41577,5,Moon Palace
447,41968,3,Moon Palace
447,43039,3,Moon Palace
447,43554,4,Moon Palace
447,43727,5,Moon Palace
447,43887,3,Moon Palace
447,44963,3,Moon Palace
447,45071,3,Moon Palace
447,45269,3,Moon Palace
447,45588,1,Moon Palace
447,46139,4,Moon Palace
447,46422,5,Moon Palace
447,46958,3,Moon Palace
447,48297,2,Moon Palace
447,48450,3,Moon Palace
447,48482,3,Moon Palace
447,49152,3,Moon Palace
447,49298,1,Moon Palace
447,49988,3,Moon Palace
447,50774,5,Moon Palace
447,51065,5,Moon Palace
447,51618,3,Moon Palace
447,52036,3,Moon Palace
447,52556,5,Moon Palace
447,52929,4,Moon Palace
447,53292,5,Moon Palace
449,341,2,Timbuktu
449,1136,3,Timbuktu
449,1355,3,Timbuktu
449,2660,5,Timbuktu
449,2968,4,Timbuktu
449,3943,3,Timbuktu
449,3996,4,Timbuktu
449,4096,5,Timbuktu
449,6203,4,Timbuktu
449,6596,4,Timbuktu
449,6940,4,Timbuktu
449,7028,3,Timbuktu
449,7406,4,Timbuktu
449,8488,3,Timbuktu
449,9735,3,Timbuktu
449,9768,2,Timbuktu
449,10133,2,Timbuktu
449,10249,5,Timbuktu
449,10256,3,Timbuktu
449,10386,3,Timbuktu
449,10407,3,Timbuktu
449,10788,4,Timbuktu
449,11148,4,Timbuktu
449,11623,2,Timbuktu
449,11836,4,Timbuktu
449,12394,4,Timbuktu
449,12690,4,Timbuktu
449,12827,5,Timbuktu
449,13640,5,Timbuktu
449,13966,5,Timbuktu
449,14599,4,Timbuktu
449,15105,5,Timbuktu
449,15580,2,Timbuktu
449,15687,4,Timbuktu
449,16848,4,Timbuktu
449,18228,3,Timbuktu
449,19896,4,Timbuktu
449,19941,5,Timbuktu
449,20494,3,Timbuktu
449,22186,5,Timbuktu
449,22368,4,Timbuktu
449,22603,3,Timbuktu
449,23093,5,Timbuktu
449,23563,3,Timbuktu
449,24011,2,Timbuktu
449,24383,4,Timbuktu
449,24389,4,Timbuktu
449,25597,3,Timbuktu
449,26499,4,Timbuktu
449,26606,2,Timbuktu
449,26718,3,Timbuktu
449,27540,3,Timbuktu
449,27891,4,Timbuktu
449,28407,3,Timbuktu
449,28853,3,Timbuktu
449,29562,1,Timbuktu
449,29773,4,Timbuktu
449,31899,2,Timbuktu
449,32252,3,Timbuktu
449,33307,4,Timbuktu
449,33326,4,Timbuktu
449,33357,3,Timbuktu
449,33662,3,Timbuktu
449,33945,5,Timbuktu
449,34568,5,Timbuktu
449,34736,5,Timbuktu
449,35241,5,Timbuktu
449,35831,2,Timbuktu
449,36088,2,Timbuktu
449,37031,3,Timbuktu
449,37153,3,Timbuktu
449,37564,2,Timbuktu
449,38032,4,Timbuktu
449,38121,3,Timbuktu
449,39709,4,Timbuktu
449,39910,3,Timbuktu
449,40793,3,Timbuktu
449,41084,2,Timbuktu
449,41577,2,Timbuktu
449,42213,4,Timbuktu
449,42287,3,Timbuktu
449,43151,4,Timbuktu
449,43152,4,Timbuktu
449,43417,2,Timbuktu
449,43836,4,Timbuktu
449,44122,3,Timbuktu
449,44191,5,Timbuktu
449,44371,2,Timbuktu
449,44615,3,Timbuktu
449,44946,1,Timbuktu
449,46421,5,Timbuktu
449,46651,3,Timbuktu
449,47142,3,Timbuktu
449,47611,5,Timbuktu
449,48558,4,Timbuktu
449,49022,3,Timbuktu
449,49628,3,Timbuktu
449,50204,3,Timbuktu
449,51452,2,Timbuktu
449,52583,5,Timbuktu
456,951,5,Leviathan
456,1088,4,Leviathan
456,1456,4,Leviathan
456,2283,3,Leviathan
456,2900,5,Leviathan
456,3688,4,Leviathan
456,3739,5,Leviathan
456,4044,5,Leviathan
456,4147,5,Leviathan
456,5272,3,Leviathan
456,5629,5,Leviathan
456,6634,4,Leviathan
456,7001,4,Leviathan
456,7580,5,Leviathan
456,7979,5,Leviathan
456,8178,5,Leviathan
456,8258,5,Leviathan
456,8519,4,Leviathan
456,8909,5,Leviathan
456,8959,3,Leviathan
456,9011,4,Leviathan
456,9246,2,Leviathan
456,9257,5,Leviathan
456,9771,5,Leviathan
456,9805,4,Leviathan
456,9806,4,Leviathan
456,10146,4,Leviathan
456,10288,4,Leviathan
456,10335,5,Leviathan
456,10610,5,Leviathan
456,10751,5,Leviathan
456,10885,4,Leviathan
456,11569,4,Leviathan
456,12442,5,Leviathan
456,13084,4,Leviathan
456,13991,4,Leviathan
456,14192,5,Leviathan
456,14207,3,Leviathan
456,15318,3,Leviathan
456,15547,4,Leviathan
456,15604,4,Leviathan
456,16421,5,Leviathan
456,17405,4,Leviathan
456,18493,3,Leviathan
456,19724,4,Leviathan
456,19729,4,Leviathan
456,19942,4,Leviathan
456,20414,5,Leviathan
456,20967,4,Leviathan
456,21160,5,Leviathan
456,21217,3,Leviathan
456,21228,3,Leviathan
456,21487,4,Leviathan
456,21543,4,Leviathan
456,21733,3,Leviathan
456,21759,3,Leviathan
456,24143,5,Leviathan
456,25048,3,Leviathan
456,25182,5,Leviathan
456,25278,5,Leviathan
456,25327,5,Leviathan
456,25415,4,Leviathan
456,26320,5,Leviathan
456,26398,4,Leviathan
456,26883,4,Leviathan
456,27499,5,Leviathan
456,27612,5,Leviathan
456,27834,4,Leviathan
456,28803,4,Leviathan
456,30233,2,Leviathan
456,30681,4,Leviathan
456,31001,5,Leviathan
456,31093,5,Leviathan
456,31852,4,Leviathan
456,32338,4,Leviathan
456,32745,4,Leviathan
456,33409,2,Leviathan
456,33947,4,Leviathan
456,35568,4,Leviathan
456,36121,4,Leviathan
456,36695,4,Leviathan
456,37855,5,Leviathan
456,38067,2,Leviathan
456,38185,4,Leviathan
456,38851,3,Leviathan
456,39703,5,Leviathan
456,40566,4,Leviathan
456,41402,3,Leviathan
456,41997,3,Leviathan
456,43037,5,Leviathan
456,43949,4,Leviathan
456,44496,5,Leviathan
456,46139,4,Leviathan
456,46472,4,Leviathan
456,47411,3,Leviathan
456,47476,3,Leviathan
456,48822,3,Leviathan
456,50999,3,Leviathan
456,51452,4,Leviathan
456,53293,5,Leviathan
475,424,3,Collapse: How Societies Chose to Fail or Succeed
475,1019,3,Collapse: How Societies Chose to Fail or Succeed
475,1859,4,Collapse: How Societies Chose to Fail or Succeed
475,2638,4,Collapse: How Societies Chose to Fail or Succeed
475,2722,3,Collapse: How Societies Chose to Fail or Succeed
475,2968,1,Collapse: How Societies Chose to Fail or Succeed
475,3502,3,Collapse: How Societies Chose to Fail or Succeed
475,4901,3,Collapse: How Societies Chose to Fail or Succeed
475,7406,4,Collapse: How Societies Chose to Fail or Succeed
475,8608,3,Collapse: How Societies Chose to Fail or Succeed
475,9344,2,Collapse: How Societies Chose to Fail or Succeed
475,9520,1,Collapse: How Societies Chose to Fail or Succeed
475,9768,5,Collapse: How Societies Chose to Fail or Succeed
475,10283,5,Collapse: How Societies Chose to Fail or Succeed
475,11727,3,Collapse: How Societies Chose to Fail or Succeed
475,12734,4,Collapse: How Societies Chose to Fail or Succeed
475,13282,5,Collapse: How Societies Chose to Fail or Succeed
475,13437,4,Collapse: How Societies Chose to Fail or Succeed
475,13741,4,Collapse: How Societies Chose to Fail or Succeed
475,14112,3,Collapse: How Societies Chose to Fail or Succeed
475,14599,5,Collapse: How Societies Chose to Fail or Succeed
475,14830,5,Collapse: How Societies Chose to Fail or Succeed
475,14928,4,Collapse: How Societies Chose to Fail or Succeed
475,15142,3,Collapse: How Societies Chose to Fail or Succeed
475,15727,3,Collapse: How Societies Chose to Fail or Succeed
475,16859,4,Collapse: How Societies Chose to Fail or Succeed
475,16913,5,Collapse: How Societies Chose to Fail or Succeed
475,18228,4,Collapse: How Societies Chose to Fail or Succeed
475,18378,4,Collapse: How Societies Chose to Fail or Succeed
475,18714,3,Collapse: How Societies Chose to Fail or Succeed
475,20375,5,Collapse: How Societies Chose to Fail or Succeed
475,20722,3,Collapse: How Societies Chose to Fail or Succeed
475,21078,4,Collapse: How Societies Chose to Fail or Succeed
475,21228,5,Collapse: How Societies Chose to Fail or Succeed
475,21372,3,Collapse: How Societies Chose to Fail or Succeed
475,21621,3,Collapse: How Societies Chose to Fail or Succeed
475,21666,4,Collapse: How Societies Chose to Fail or Succeed
475,21744,5,Collapse: How Societies Chose to Fail or Succeed
475,22098,4,Collapse: How Societies Chose to Fail or Succeed
475,24102,4,Collapse: How Societies Chose to Fail or Succeed
475,24698,2,Collapse: How Societies Chose to Fail or Succeed
475,25030,4,Collapse: How Societies Chose to Fail or Succeed
475,26146,3,Collapse: How Societies Chose to Fail or Succeed
475,26424,4,Collapse: How Societies Chose to Fail or Succeed
475,27011,5,Collapse: How Societies Chose to Fail or Succeed
475,27274,3,Collapse: How Societies Chose to Fail or Succeed
475,27849,5,Collapse: How Societies Chose to Fail or Succeed
475,31242,4,Collapse: How Societies Chose to Fail or Succeed
475,31782,4,Collapse: How Societies Chose to Fail or Succeed
475,33037,3,Collapse: How Societies Chose to Fail or Succeed
475,33599,4,Collapse: How Societies Chose to Fail or Succeed
475,34363,3,Collapse: How Societies Chose to Fail or Succeed
475,34531,3,Collapse: How Societies Chose to Fail or Succeed
475,34703,3,Collapse: How Societies Chose to Fail or Succeed
475,35166,4,Collapse: How Societies Chose to Fail or Succeed
475,35259,4,Collapse: How Societies Chose to Fail or Succeed
475,35274,4,Collapse: How Societies Chose to Fail or Succeed
475,35274,3,Collapse: How Societies Chose to Fail or Succeed
475,35515,4,Collapse: How Societies Chose to Fail or Succeed
475,35521,3,Collapse: How Societies Chose to Fail or Succeed
475,36849,4,Collapse: How Societies Chose to Fail or Succeed
475,36955,3,Collapse: How Societies Chose to Fail or Succeed
475,37047,4,Collapse: How Societies Chose to Fail or Succeed
475,37253,2,Collapse: How Societies Chose to Fail or Succeed
475,38070,5,Collapse: How Societies Chose to Fail or Succeed
475,38308,4,Collapse: How Societies Chose to Fail or Succeed
475,38362,4,Collapse: How Societies Chose to Fail or Succeed
475,40126,3,Collapse: How Societies Chose to Fail or Succeed
475,40293,4,Collapse: How Societies Chose to Fail or Succeed
475,40295,4,Collapse: How Societies Chose to Fail or Succeed
475,41435,5,Collapse: How Societies Chose to Fail or Succeed
475,41577,2,Collapse: How Societies Chose to Fail or Succeed
475,42213,3,Collapse: How Societies Chose to Fail or Succeed
475,42400,3,Collapse: How Societies Chose to Fail or Succeed
475,42818,3,Collapse: How Societies Chose to Fail or Succeed
475,42974,5,Collapse: How Societies Chose to Fail or Succeed
475,43151,4,Collapse: How Societies Chose to Fail or Succeed
475,43176,4,Collapse: How Societies Chose to Fail or Succeed
475,43267,4,Collapse: How Societies Chose to Fail or Succeed
475,45105,4,Collapse: How Societies Chose to Fail or Succeed
475,45260,3,Collapse: How Societies Chose to Fail or Succeed
475,45811,4,Collapse: How Societies Chose to Fail or Succeed
475,46031,4,Collapse: How Societies Chose to Fail or Succeed
475,46398,5,Collapse: How Societies Chose to Fail or Succeed
475,46985,4,Collapse: How Societies Chose to Fail or Succeed
475,47611,4,Collapse: How Societies Chose to Fail or Succeed
475,47686,3,Collapse: How Societies Chose to Fail or Succeed
475,47740,3,Collapse: How Societies Chose to Fail or Succeed
475,47811,5,Collapse: How Societies Chose to Fail or Succeed
475,47846,5,Collapse: How Societies Chose to Fail or Succeed
475,48440,4,Collapse: How Societies Chose to Fail or Succeed
475,48557,5,Collapse: How Societies Chose to Fail or Succeed
475,49189,5,Collapse: How Societies Chose to Fail or Succeed
475,49830,5,Collapse: How Societies Chose to Fail or Succeed
475,50063,3,Collapse: How Societies Chose to Fail or Succeed
475,50715,5,Collapse: How Societies Chose to Fail or Succeed
475,51166,4,Collapse: How Societies Chose to Fail or Succeed
475,52994,1,Collapse: How Societies Chose to Fail or Succeed
475,53183,5,Collapse: How Societies Chose to Fail or Succeed
597,274,5,Killing Yourself to Live: 85% of a True Story
597,2171,4,Killing Yourself to Live: 85% of a True Story
597,3022,3,Killing Yourself to Live: 85% of a True Story
597,3050,4,Killing Yourself to Live: 85% of a True Story
597,3827,3,Killing Yourself to Live: 85% of a True Story
597,4795,5,Killing Yourself to Live: 85% of a True Story
597,5636,5,Killing Yourself to Live: 85% of a True Story
597,6247,4,Killing Yourself to Live: 85% of a True Story
597,6323,4,Killing Yourself to Live: 85% of a True Story
597,6567,3,Killing Yourself to Live: 85% of a True Story
597,7438,4,Killing Yourself to Live: 85% of a True Story
597,7842,3,Killing Yourself to Live: 85% of a True Story
597,7999,5,Killing Yourself to Live: 85% of a True Story
597,8078,5,Killing Yourself to Live: 85% of a True Story
597,8454,3,Killing Yourself to Live: 85% of a True Story
597,8484,2,Killing Yourself to Live: 85% of a True Story
597,8519,1,Killing Yourself to Live: 85% of a True Story
597,8909,5,Killing Yourself to Live: 85% of a True Story
597,9246,3,Killing Yourself to Live: 85% of a True Story
597,9257,4,Killing Yourself to Live: 85% of a True Story
597,9357,4,Killing Yourself to Live: 85% of a True Story
597,9382,4,Killing Yourself to Live: 85% of a True Story
597,9668,2,Killing Yourself to Live: 85% of a True Story
597,10907,4,Killing Yourself to Live: 85% of a True Story
597,11527,5,Killing Yourself to Live: 85% of a True Story
597,11692,4,Killing Yourself to Live: 85% of a True Story
597,11854,2,Killing Yourself to Live: 85% of a True Story
597,11868,3,Killing Yourself to Live: 85% of a True Story
597,12002,3,Killing Yourself to Live: 85% of a True Story
597,12135,2,Killing Yourself to Live: 85% of a True Story
597,12466,4,Killing Yourself to Live: 85% of a True Story
597,12874,3,Killing Yourself to Live: 85% of a True Story
597,13794,3,Killing Yourself to Live: 85% of a True Story
597,13925,5,Killing Yourself to Live: 85% of a True Story
597,14136,3,Killing Yourself to Live: 85% of a True Story
597,14192,3,Killing Yourself to Live: 85% of a True Story
597,14248,4,Killing Yourself to Live: 85% of a True Story
597,14890,3,Killing Yourself to Live: 85% of a True Story
